image,yaw_deg,pitch_deg,roll_deg
SKE48_20120629 (1).jpg,5.5771,-14.6620,-3.5587
SKE48_20120629 (2).jpg,-10.3534,-11.9165,1.6767
SKE48_20120629 (3).jpg,-9.0444,-10.4718,7.0800
SKE48_20120629 (4).jpg,-9.4573,-13.4312,-0.2747
SKE48_20120629 (5).jpg,1.9602,-13.2879,3.8794
SKE48_20120629 (6).jpg,0.3836,-10.8499,1.7554
SKE48_20120629 (7).jpg,5.8742,-10.1991,0.6786
SKE48_20120629 (8).jpg,-11.3603,-10.7265,5.1256
SKE48_20120629 (9).jpg,-7.2459,-9.6562,1.4930
SKE48_20120629 (10).jpg,3.8777,-16.6007,10.4210
SKE48_20120629 (11).jpg,-6.3964,-9.0592,1.0644
SKE48_20120629 (12).jpg,-8.5136,-10.2566,1.4204
SKE48_20120629 (13).jpg,4.6713,-12.7793,8.5606
SKE48_20120629 (14).jpg,-10.7398,-12.9966,-9.4051
SKE48_20120629 (15).jpg,0.2603,-11.8348,-8.6616
SKE48_20120629 (16).jpg,-11.5108,-9.4766,0.9656
SKE48_20120629 (17).jpg,-10.4785,-12.9327,-2.4294
SKE48_20120629 (18).jpg,5.2362,-13.1868,4.9319
SKE48_20120629 (19).jpg,-4.8212,-10.1750,2.3051
SKE48_20120629 (20).jpg,-13.6646,-15.3962,-1.4927
SKE48_20120629 (21).jpg,-0.6768,-12.5729,-1.4645
SKE48_20120629 (22).jpg,5.8222,-10.8568,7.3130
SKE48_20120629 (23).jpg,-5.7241,-11.6115,-5.1672
SKE48_20120629 (24).jpg,13.8851,-11.1663,-5.7493
SKE48_20120629 (25).jpg,-6.4684,-11.6352,0.6634
SKE48_20120629 (26).jpg,9.3182,-9.4946,-1.5379
SKE48_20120629 (27).jpg,6.9948,-18.8330,5.2341
SKE48_20120629 (28).jpg,10.3512,-13.7627,1.6660
SKE48_20120629 (29).jpg,-12.8502,-13.9417,0.4143
SKE48_20120629 (30).jpg,12.1602,-12.5346,5.2244
SKE48_20120629 (31).jpg,-11.0858,-11.2776,-1.8298
SKE48_20120629 (32).jpg,-8.5215,-12.1571,4.6550
SKE48_20120629 (33).jpg,-11.1844,-14.3731,2.3449
SKE48_20120629 (34).jpg,-8.4177,-13.1681,6.7069
SKE48_20120629 (35).jpg,-2.9623,-12.8013,2.2157
SKE48_20120629 (36).jpg,-0.8915,-12.6769,0.5646
SKE48_20120629 (37).jpg,0.6020,-12.4575,2.4524
SKE48_20120629 (38).jpg,-1.6564,-9.2169,-1.9290
SKE48_20120629 (39).jpg,-4.1022,-11.5239,2.5665
SKE48_20120629 (40).jpg,9.6156,-16.7981,-0.0191
SKE48_20120629 (41).jpg,-6.8983,-12.6272,-5.5164
SKE48_20120629 (42).jpg,10.2777,-6.8003,-2.6334
SKE48_20120629 (43).jpg,-7.6341,-11.8856,-6.2589
SKE48_20120629 (44).jpg,-10.5295,-11.7036,4.7485
SKE48_20120629 (45).jpg,-5.2109,-11.3375,4.5590
SKE48_20120629 (46).jpg,2.7107,-10.7297,1.6956
SKE48_20120629 (47).jpg,-1.3887,-11.5350,0.5603
SKE48_20120629 (48).jpg,-4.7817,-13.1662,-1.1357
SKE48_20120629 (49).jpg,-9.1300,-10.2515,-3.0792
SKE48_20120629 (50).jpg,-1.3137,-12.0958,5.6142
SKE48_20120629 (51).jpg,-12.1045,-15.8864,-9.5627
SKE48_20120629 (52).jpg,-6.5567,-10.9572,2.0463
