image,yaw_deg,pitch_deg,roll_deg
SKE48_20211211 (1).jpg,18.5945,-10.3289,6.2344
SKE48_20211211 (2).jpg,17.1864,-10.0303,4.7957
SKE48_20211211 (3).jpg,9.5819,-12.3467,6.0791
SKE48_20211211 (4).jpg,-12.0428,-10.5475,-11.8706
SKE48_20211211 (5).jpg,22.9168,-16.2649,12.9150
SKE48_20211211 (6).jpg,-7.0570,-10.2114,1.1314
SKE48_20211211 (7).jpg,8.4583,-13.4913,10.3011
SKE48_20211211 (8).jpg,12.2491,-9.3798,10.8777
SKE48_20211211 (9).jpg,18.0041,-5.8852,-3.0837
SKE48_20211211 (10).jpg,11.6024,-13.3287,19.1605
SKE48_20211211 (11).jpg,-9.8882,-15.5341,-10.1376
SKE48_20211211 (12).jpg,-1.7447,-6.1817,-3.0263
SKE48_20211211 (13).jpg,-1.3184,-5.7604,1.4424
SKE48_20211211 (14).jpg,11.5877,-10.2400,11.4559
SKE48_20211211 (15).jpg,-19.4292,-8.4795,3.9571
SKE48_20211211 (16).jpg,1.4952,-9.9465,-1.5976
SKE48_20211211 (17).jpg,14.3034,-12.9616,6.3571
SKE48_20211211 (18).jpg,-2.9258,-11.8844,1.0431
SKE48_20211211 (19).jpg,24.8512,-0.2961,-14.2114
SKE48_20211211 (20).jpg,19.4751,-12.8320,11.8070
SKE48_20211211 (21).jpg,2.8108,-9.7493,6.5082
SKE48_20211211 (22).jpg,4.1172,-7.6658,-4.8716
SKE48_20211211 (23).jpg,-12.6495,-11.1217,0.5079
SKE48_20211211 (24).jpg,5.7709,-7.6716,1.1711
SKE48_20211211 (25).jpg,-10.3430,-6.4584,-4.7679
SKE48_20211211 (26).jpg,-10.2592,-6.7644,-6.0384
SKE48_20211211 (27).jpg,-6.0052,-11.4528,-8.8103
SKE48_20211211 (28).jpg,-9.1696,-11.6745,-4.5057
SKE48_20211211 (29).jpg,-10.9503,-11.0170,-8.8580
SKE48_20211211 (30).jpg,-5.6183,-6.0826,-14.5103
SKE48_20211211 (31).jpg,14.4201,-12.5391,21.4480
SKE48_20211211 (32).jpg,11.9532,-13.2123,17.1156
SKE48_20211211 (33).jpg,-13.1332,-5.2595,-0.1409
SKE48_20211211 (34).jpg,14.7210,-14.6228,9.0651
SKE48_20211211 (35).jpg,10.7167,-16.9695,15.0753
SKE48_20211211 (36).jpg,-14.9566,-1.7531,19.0067
SKE48_20211211 (37).jpg,16.0671,-10.7963,6.0331
SKE48_20211211 (38).jpg,-15.0369,-6.1799,1.7708
SKE48_20211211 (39).jpg,16.7788,-9.5717,4.1716
SKE48_20211211 (40).jpg,8.1129,-9.4464,3.5618
SKE48_20211211 (41).jpg,-21.3455,-3.6167,-1.8520
SKE48_20211211 (42).jpg,-15.9943,-9.0077,-1.2756
SKE48_20211211 (43).jpg,-0.9703,-9.1638,3.6401
SKE48_20211211 (44).jpg,18.6333,-8.4673,8.2752
SKE48_20211211 (45).jpg,6.5796,-6.9810,15.2023
SKE48_20211211 (46).jpg,10.6374,-15.0705,10.3524
SKE48_20211211 (47).jpg,16.1940,-11.0887,4.2172
SKE48_20211211 (48).jpg,-11.3238,-9.9467,-4.7142
SKE48_20211211 (49).jpg,3.3744,-10.1509,-0.0687
SKE48_20211211 (50).jpg,-3.7871,-7.2625,9.4831
SKE48_20211211 (51).jpg,14.7575,-13.9350,12.1284
SKE48_20211211 (52).jpg,-14.2456,-8.5978,-4.1221
SKE48_20211211 (53).jpg,18.3399,-2.2569,-0.8829
SKE48_20211211 (54).jpg,-12.5137,-13.7697,-8.6120
SKE48_20211211 (55).jpg,2.2925,-10.0727,6.7969
SKE48_20211211 (56).jpg,15.6344,-9.8063,4.7217
SKE48_20211211 (57).jpg,10.9717,-14.8329,14.3539
SKE48_20211211 (58).jpg,-11.9333,-12.6305,-8.3449
SKE48_20211211 (59).jpg,17.6220,-16.5855,12.4083
SKE48_20211211 (60).jpg,9.5016,-12.9203,8.4597
SKE48_20211211 (61).jpg,14.6921,-8.5524,-0.5254
SKE48_20211211 (62).jpg,3.4085,-13.0664,-5.9202
SKE48_20211211 (63).jpg,-6.1031,-11.3678,-3.1111
SKE48_20211211 (64).jpg,-21.1749,-8.1677,9.0338
