image,yaw_deg,pitch_deg,roll_deg
SKE48_20140505 (1).jpg,13.7093,-16.1022,3.0194
SKE48_20140505 (2).jpg,-9.4110,-18.0988,-5.6069
SKE48_20140505 (3).jpg,13.3240,-14.5948,7.9070
SKE48_20140505 (4).jpg,5.4690,-10.0623,4.5528
SKE48_20140505 (5).jpg,12.9009,-14.5498,3.6878
SKE48_20140505 (6).jpg,-8.4500,-16.6908,-5.4937
SKE48_20140505 (7).jpg,-8.5095,-12.9201,2.9217
SKE48_20140505 (8).jpg,7.6548,-14.0868,-1.0428
SKE48_20140505 (9).jpg,3.9543,-10.4647,-8.2980
SKE48_20140505 (10).jpg,-5.2112,-10.8533,-0.1757
SKE48_20140505 (11).jpg,11.1411,-13.2841,5.3328
SKE48_20140505 (12).jpg,6.8931,-13.5797,3.7462
SKE48_20140505 (13).jpg,-14.7248,-16.9196,-6.3668
SKE48_20140505 (14).jpg,7.4127,-4.9673,-0.6705
SKE48_20140505 (15).jpg,-7.9640,-8.2919,0.1094
SKE48_20140505 (16).jpg,12.6387,-10.6508,-0.0264
SKE48_20140505 (17).jpg,-4.7367,-12.6031,-0.0896
SKE48_20140505 (18).jpg,-7.3034,-11.7135,-0.4679
SKE48_20140505 (19).jpg,-10.3528,-14.1549,7.7332
SKE48_20140505 (20).jpg,-13.8149,-15.8645,-6.2905
SKE48_20140505 (21).jpg,-2.8387,-12.9380,-8.6886
SKE48_20140505 (22).jpg,-9.7821,-9.7676,0.4559
SKE48_20140505 (23).jpg,-11.3404,-13.4383,-9.5495
SKE48_20140505 (24).jpg,1.8669,-16.1282,-1.5397
SKE48_20140505 (25).jpg,-5.6904,-13.3580,-0.2677
SKE48_20140505 (26).jpg,12.6457,-16.6175,7.3986
SKE48_20140505 (27).jpg,-5.9966,-11.4232,0.0855
SKE48_20140505 (28).jpg,-9.0767,-11.3388,-4.3308
SKE48_20140505 (29).jpg,-1.2521,-10.5531,4.2453
SKE48_20140505 (30).jpg,9.0053,-12.7718,-1.5544
SKE48_20140505 (31).jpg,-7.6408,-15.4188,-17.6764
SKE48_20140505 (32).jpg,-2.0091,-15.9039,1.7157
SKE48_20140505 (33).jpg,-14.2469,-10.9360,-7.9972
SKE48_20140505 (34).jpg,-19.7911,-14.2968,0.1954
SKE48_20140505 (35).jpg,14.2482,-12.5226,6.8748
SKE48_20140505 (36).jpg,6.5888,-8.6768,2.7029
SKE48_20140505 (37).jpg,6.7455,-12.0227,-2.1134
SKE48_20140505 (38).jpg,-11.1959,-12.4219,3.6164
SKE48_20140505 (39).jpg,14.7988,-11.4571,-10.5696
SKE48_20140505 (40).jpg,9.5944,-9.9274,0.8413
SKE48_20140505 (41).jpg,7.2925,-12.8772,9.3322
SKE48_20140505 (42).jpg,-8.0736,-9.5106,2.3714
SKE48_20140505 (43).jpg,9.1123,-10.2728,2.2922
SKE48_20140505 (44).jpg,11.7083,-14.7814,4.7754
SKE48_20140505 (45).jpg,-6.0238,-10.9431,-0.6661
SKE48_20140505 (46).jpg,12.7022,-15.1546,10.3450
SKE48_20140505 (47).jpg,10.8880,-11.6533,6.3856
SKE48_20140505 (48).jpg,11.3958,-14.8276,3.9401
SKE48_20140505 (49).jpg,-3.4463,-11.8940,0.4827
SKE48_20140505 (50).jpg,7.7274,-7.9838,0.2162
SKE48_20140505 (51).jpg,12.8604,-15.9878,6.4693
SKE48_20140505 (52).jpg,2.3553,-12.4308,2.2965
SKE48_20140505 (53).jpg,-13.5327,-13.5216,-7.3923
SKE48_20140505 (54).jpg,-7.4740,-13.6550,-5.5671
SKE48_20140505 (55).jpg,12.7237,-15.5908,2.6891
SKE48_20140505 (56).jpg,8.9594,-20.3072,11.8633
SKE48_20140505 (57).jpg,-9.0066,-15.1299,-6.5504
SKE48_20140505 (58).jpg,-7.0902,-9.4815,-4.7918
SKE48_20140505 (59).jpg,-5.7994,-14.4678,-8.3765
SKE48_20140505 (60).jpg,2.9277,-12.5014,3.4869
SKE48_20140505 (61).jpg,7.3078,-12.5407,7.1673
SKE48_20140505 (62).jpg,15.8025,-14.2927,4.5907
SKE48_20140505 (63).jpg,15.4408,-10.8010,2.5520
SKE48_20140505 (64).jpg,-10.0407,-9.9653,-9.5310
SKE48_20140505 (65).jpg,-15.4599,-13.5377,-2.0054
SKE48_20140505 (66).jpg,-12.9109,-11.5738,-3.1276
SKE48_20140505 (67).jpg,8.1699,-14.1077,6.0314
SKE48_20140505 (68).jpg,8.9265,-10.8675,5.2363
SKE48_20140505 (69).jpg,8.2749,-14.2417,3.1317
SKE48_20140505 (70).jpg,10.6696,-17.5768,6.3308
