image,yaw_deg,pitch_deg,roll_deg
SKE48_20111015 (1).jpg,-0.2174,-13.2577,-1.6630
SKE48_20111015 (2).jpg,-6.4710,-8.4920,-1.6717
SKE48_20111015 (3).jpg,-10.2498,-15.0175,-8.2613
SKE48_20111015 (4).jpg,-16.1996,-9.3575,-1.0307
SKE48_20111015 (5).jpg,3.4225,-17.5958,3.8909
SKE48_20111015 (6).jpg,3.2765,-11.9110,1.8308
SKE48_20111015 (7).jpg,9.7399,-12.0420,3.8790
SKE48_20111015 (8).jpg,-9.1331,-14.8937,0.4566
SKE48_20111015 (9).jpg,-2.2216,-12.5067,9.1068
SKE48_20111015 (10).jpg,7.4936,-10.9231,0.5710
SKE48_20111015 (11).jpg,16.0006,-10.4497,-7.5800
SKE48_20111015 (12).jpg,-9.8464,-15.6189,-10.2400
SKE48_20111015 (13).jpg,8.8899,-10.1554,-3.3366
SKE48_20111015 (14).jpg,-3.1265,-15.6293,4.1062
SKE48_20111015 (15).jpg,9.4243,-15.3851,9.6788
SKE48_20111015 (16).jpg,6.6204,-4.4207,-3.8608
SKE48_20111015 (17).jpg,9.4981,-13.6979,4.8112
SKE48_20111015 (18).jpg,4.2981,-15.9134,5.0432
SKE48_20111015 (19).jpg,13.1631,-21.1151,4.7685
SKE48_20111015 (20).jpg,-2.2071,-15.0638,2.5374
SKE48_20111015 (21).jpg,12.2439,-7.5317,-14.9674
SKE48_20111015 (22).jpg,-9.2893,-14.1139,-4.5255
SKE48_20111015 (23).jpg,4.9495,-14.4018,-4.4938
SKE48_20111015 (24).jpg,7.4442,-13.1308,-4.1944
SKE48_20111015 (25).jpg,-9.3293,-7.5349,-3.0175
SKE48_20111015 (26).jpg,12.1473,-16.8256,4.0178
SKE48_20111015 (27).jpg,-8.9626,-10.8744,6.8725
SKE48_20111015 (28).jpg,-0.2150,-10.0309,2.4396
SKE48_20111015 (29).jpg,6.7542,-15.6065,6.2074
SKE48_20111015 (30).jpg,9.6665,-13.6871,4.7960
SKE48_20111015 (31).jpg,3.1084,-11.3357,-1.7915
SKE48_20111015 (32).jpg,-4.3040,-10.9574,-8.7914
SKE48_20111015 (33).jpg,12.7085,-13.6888,0.7560
SKE48_20111015 (34).jpg,-1.7681,-16.5974,8.5445
SKE48_20111015 (35).jpg,6.8893,-13.0743,6.7225
SKE48_20111015 (36).jpg,-5.8042,-8.6510,2.4370
SKE48_20111015 (37).jpg,12.9142,-14.9958,-5.8809
SKE48_20111015 (38).jpg,-0.6512,-10.5507,7.0250
SKE48_20111015 (39).jpg,2.3828,-13.0214,5.5524
SKE48_20111015 (40).jpg,-3.3060,-13.9534,-3.5573
SKE48_20111015 (41).jpg,6.2692,-7.5495,-0.2358
SKE48_20111015 (42).jpg,12.4872,-13.1683,-2.2795
SKE48_20111015 (43).jpg,-1.6683,-8.3486,6.0155
SKE48_20111015 (44).jpg,-4.1064,-10.3370,7.1977
SKE48_20111015 (45).jpg,-1.7070,-11.3997,3.8538
SKE48_20111015 (46).jpg,4.0080,-12.5784,-1.9235
SKE48_20111015 (47).jpg,11.4623,-12.2864,-6.8161
SKE48_20111015 (48).jpg,-2.4245,-11.2211,0.7009
SKE48_20111015 (49).jpg,11.3979,-9.7205,1.2045
SKE48_20111015 (50).jpg,4.1320,-12.6720,-6.5338
SKE48_20111015 (51).jpg,13.9384,-8.2070,-10.0970
SKE48_20111015 (52).jpg,-5.7782,-13.2248,4.5059
SKE48_20111015 (53).jpg,-12.6168,-5.4816,10.1912
SKE48_20111015 (54).jpg,-16.4878,-9.6187,2.3854
SKE48_20111015 (55).jpg,4.7948,-12.2294,0.1675
SKE48_20111015 (56).jpg,-13.0550,-13.5295,-7.5369
SKE48_20111015 (57).jpg,-0.6659,-9.8470,-0.6405
SKE48_20111015 (58).jpg,-10.9835,-7.9203,15.7811
SKE48_20111015 (59).jpg,-3.0871,-9.0904,1.9903
SKE48_20111015 (60).jpg,-0.9530,-11.5182,-9.8321
SKE48_20111015 (61).jpg,3.5667,-11.3777,0.0087
